location,target_end_date,target,output_type,output_type_id,oracle_value
48,2023-03-18,wk flu hosp rate,cdf,15.25,1
48,2023-03-18,wk flu hosp rate,cdf,15.5,1
48,2023-03-18,wk flu hosp rate,cdf,15.75,1
48,2023-03-18,wk flu hosp rate,cdf,16,1
48,2023-03-18,wk flu hosp rate,cdf,16.25,1
48,2023-03-18,wk flu hosp rate,cdf,16.5,1
48,2023-03-18,wk flu hosp rate,cdf,16.75,1
48,2023-03-18,wk flu hosp rate,cdf,17,1
48,2023-03-18,wk flu hosp rate,cdf,17.25,1
48,2023-03-18,wk flu hosp rate,cdf,17.5,1
48,2023-03-18,wk flu hosp rate,cdf,17.75,1
48,2023-03-18,wk flu hosp rate,cdf,18,1
48,2023-03-18,wk flu hosp rate,cdf,18.25,1
48,2023-03-18,wk flu hosp rate,cdf,18.5,1
48,2023-03-18,wk flu hosp rate,cdf,18.75,1
48,2023-03-18,wk flu hosp rate,cdf,19,1
48,2023-03-18,wk flu hosp rate,cdf,19.25,1
48,2023-03-18,wk flu hosp rate,cdf,19.5,1
48,2023-03-18,wk flu hosp rate,cdf,19.75,1
48,2023-03-18,wk flu hosp rate,cdf,20,1
48,2023-03-18,wk flu hosp rate,cdf,20.25,1
48,2023-03-18,wk flu hosp rate,cdf,20.5,1
48,2023-03-18,wk flu hosp rate,cdf,20.75,1
48,2023-03-18,wk flu hosp rate,cdf,21,1
48,2023-03-18,wk flu hosp rate,cdf,21.25,1
48,2023-03-18,wk flu hosp rate,cdf,21.5,1
48,2023-03-18,wk flu hosp rate,cdf,21.75,1
48,2023-03-18,wk flu hosp rate,cdf,22,1
48,2023-03-18,wk flu hosp rate,cdf,22.25,1
48,2023-03-18,wk flu hosp rate,cdf,22.5,1
48,2023-03-18,wk flu hosp rate,cdf,22.75,1
48,2023-03-18,wk flu hosp rate,cdf,23,1
48,2023-03-18,wk flu hosp rate,cdf,23.25,1
48,2023-03-18,wk flu hosp rate,cdf,23.5,1
48,2023-03-18,wk flu hosp rate,cdf,23.75,1
48,2023-03-18,wk flu hosp rate,cdf,24,1
48,2023-03-18,wk flu hosp rate,cdf,24.25,1
48,2023-03-18,wk flu hosp rate,cdf,24.5,1
48,2023-03-18,wk flu hosp rate,cdf,24.75,1
48,2023-03-18,wk flu hosp rate,cdf,25,1
49,2023-03-18,wk flu hosp rate,cdf,0.25,1
49,2023-03-18,wk flu hosp rate,cdf,0.5,1
49,2023-03-18,wk flu hosp rate,cdf,0.75,1
49,2023-03-18,wk flu hosp rate,cdf,1,1
49,2023-03-18,wk flu hosp rate,cdf,1.25,1
49,2023-03-18,wk flu hosp rate,cdf,1.5,1
49,2023-03-18,wk flu hosp rate,cdf,1.75,1
49,2023-03-18,wk flu hosp rate,cdf,2,1
49,2023-03-18,wk flu hosp rate,cdf,2.25,1
49,2023-03-18,wk flu hosp rate,cdf,2.5,1
49,2023-03-18,wk flu hosp rate,cdf,2.75,1
49,2023-03-18,wk flu hosp rate,cdf,3,1
49,2023-03-18,wk flu hosp rate,cdf,3.25,1
49,2023-03-18,wk flu hosp rate,cdf,3.5,1
49,2023-03-18,wk flu hosp rate,cdf,3.75,1
49,2023-03-18,wk flu hosp rate,cdf,4,1
49,2023-03-18,wk flu hosp rate,cdf,4.25,1
49,2023-03-18,wk flu hosp rate,cdf,4.5,1
49,2023-03-18,wk flu hosp rate,cdf,4.75,1
49,2023-03-18,wk flu hosp rate,cdf,5,1
49,2023-03-18,wk flu hosp rate,cdf,5.25,1
49,2023-03-18,wk flu hosp rate,cdf,5.5,1
49,2023-03-18,wk flu hosp rate,cdf,5.75,1
49,2023-03-18,wk flu hosp rate,cdf,6,1
49,2023-03-18,wk flu hosp rate,cdf,6.25,1
49,2023-03-18,wk flu hosp rate,cdf,6.5,1
49,2023-03-18,wk flu hosp rate,cdf,6.75,1
49,2023-03-18,wk flu hosp rate,cdf,7,1
49,2023-03-18,wk flu hosp rate,cdf,7.25,1
49,2023-03-18,wk flu hosp rate,cdf,7.5,1
49,2023-03-18,wk flu hosp rate,cdf,7.75,1
49,2023-03-18,wk flu hosp rate,cdf,8,1
49,2023-03-18,wk flu hosp rate,cdf,8.25,1
49,2023-03-18,wk flu hosp rate,cdf,8.5,1
49,2023-03-18,wk flu hosp rate,cdf,8.75,1
49,2023-03-18,wk flu hosp rate,cdf,9,1
49,2023-03-18,wk flu hosp rate,cdf,9.25,1
49,2023-03-18,wk flu hosp rate,cdf,9.5,1
49,2023-03-18,wk flu hosp rate,cdf,9.75,1
49,2023-03-18,wk flu hosp rate,cdf,10,1
49,2023-03-18,wk flu hosp rate,cdf,10.25,1
49,2023-03-18,wk flu hosp rate,cdf,10.5,1
49,2023-03-18,wk flu hosp rate,cdf,10.75,1
49,2023-03-18,wk flu hosp rate,cdf,11,1
49,2023-03-18,wk flu hosp rate,cdf,11.25,1
49,2023-03-18,wk flu hosp rate,cdf,11.5,1
49,2023-03-18,wk flu hosp rate,cdf,11.75,1
49,2023-03-18,wk flu hosp rate,cdf,12,1
49,2023-03-18,wk flu hosp rate,cdf,12.25,1
49,2023-03-18,wk flu hosp rate,cdf,12.5,1
49,2023-03-18,wk flu hosp rate,cdf,12.75,1
49,2023-03-18,wk flu hosp rate,cdf,13,1
49,2023-03-18,wk flu hosp rate,cdf,13.25,1
49,2023-03-18,wk flu hosp rate,cdf,13.5,1
49,2023-03-18,wk flu hosp rate,cdf,13.75,1
49,2023-03-18,wk flu hosp rate,cdf,14,1
49,2023-03-18,wk flu hosp rate,cdf,14.25,1
49,2023-03-18,wk flu hosp rate,cdf,14.5,1
49,2023-03-18,wk flu hosp rate,cdf,14.75,1
49,2023-03-18,wk flu hosp rate,cdf,15,1
49,2023-03-18,wk flu hosp rate,cdf,15.25,1
49,2023-03-18,wk flu hosp rate,cdf,15.5,1
49,2023-03-18,wk flu hosp rate,cdf,15.75,1
49,2023-03-18,wk flu hosp rate,cdf,16,1
49,2023-03-18,wk flu hosp rate,cdf,16.25,1
49,2023-03-18,wk flu hosp rate,cdf,16.5,1
49,2023-03-18,wk flu hosp rate,cdf,16.75,1
49,2023-03-18,wk flu hosp rate,cdf,17,1
49,2023-03-18,wk flu hosp rate,cdf,17.25,1
49,2023-03-18,wk flu hosp rate,cdf,17.5,1
49,2023-03-18,wk flu hosp rate,cdf,17.75,1
49,2023-03-18,wk flu hosp rate,cdf,18,1
49,2023-03-18,wk flu hosp rate,cdf,18.25,1
49,2023-03-18,wk flu hosp rate,cdf,18.5,1
49,2023-03-18,wk flu hosp rate,cdf,18.75,1
49,2023-03-18,wk flu hosp rate,cdf,19,1
49,2023-03-18,wk flu hosp rate,cdf,19.25,1
49,2023-03-18,wk flu hosp rate,cdf,19.5,1
49,2023-03-18,wk flu hosp rate,cdf,19.75,1
49,2023-03-18,wk flu hosp rate,cdf,20,1
49,2023-03-18,wk flu hosp rate,cdf,20.25,1
49,2023-03-18,wk flu hosp rate,cdf,20.5,1
49,2023-03-18,wk flu hosp rate,cdf,20.75,1
49,2023-03-18,wk flu hosp rate,cdf,21,1
49,2023-03-18,wk flu hosp rate,cdf,21.25,1
49,2023-03-18,wk flu hosp rate,cdf,21.5,1
49,2023-03-18,wk flu hosp rate,cdf,21.75,1
49,2023-03-18,wk flu hosp rate,cdf,22,1
49,2023-03-18,wk flu hosp rate,cdf,22.25,1
49,2023-03-18,wk flu hosp rate,cdf,22.5,1
49,2023-03-18,wk flu hosp rate,cdf,22.75,1
49,2023-03-18,wk flu hosp rate,cdf,23,1
49,2023-03-18,wk flu hosp rate,cdf,23.25,1
49,2023-03-18,wk flu hosp rate,cdf,23.5,1
49,2023-03-18,wk flu hosp rate,cdf,23.75,1
49,2023-03-18,wk flu hosp rate,cdf,24,1
49,2023-03-18,wk flu hosp rate,cdf,24.25,1
49,2023-03-18,wk flu hosp rate,cdf,24.5,1
49,2023-03-18,wk flu hosp rate,cdf,24.75,1
49,2023-03-18,wk flu hosp rate,cdf,25,1
50,2023-03-18,wk flu hosp rate,cdf,0.25,0
50,2023-03-18,wk flu hosp rate,cdf,0.5,1
50,2023-03-18,wk flu hosp rate,cdf,0.75,1
50,2023-03-18,wk flu hosp rate,cdf,1,1
50,2023-03-18,wk flu hosp rate,cdf,1.25,1
50,2023-03-18,wk flu hosp rate,cdf,1.5,1
50,2023-03-18,wk flu hosp rate,cdf,1.75,1
50,2023-03-18,wk flu hosp rate,cdf,2,1
50,2023-03-18,wk flu hosp rate,cdf,2.25,1
50,2023-03-18,wk flu hosp rate,cdf,2.5,1
50,2023-03-18,wk flu hosp rate,cdf,2.75,1
50,2023-03-18,wk flu hosp rate,cdf,3,1
50,2023-03-18,wk flu hosp rate,cdf,3.25,1
50,2023-03-18,wk flu hosp rate,cdf,3.5,1
50,2023-03-18,wk flu hosp rate,cdf,3.75,1
50,2023-03-18,wk flu hosp rate,cdf,4,1
50,2023-03-18,wk flu hosp rate,cdf,4.25,1
50,2023-03-18,wk flu hosp rate,cdf,4.5,1
50,2023-03-18,wk flu hosp rate,cdf,4.75,1
50,2023-03-18,wk flu hosp rate,cdf,5,1
50,2023-03-18,wk flu hosp rate,cdf,5.25,1
50,2023-03-18,wk flu hosp rate,cdf,5.5,1
50,2023-03-18,wk flu hosp rate,cdf,5.75,1
50,2023-03-18,wk flu hosp rate,cdf,6,1
50,2023-03-18,wk flu hosp rate,cdf,6.25,1
50,2023-03-18,wk flu hosp rate,cdf,6.5,1
50,2023-03-18,wk flu hosp rate,cdf,6.75,1
50,2023-03-18,wk flu hosp rate,cdf,7,1
50,2023-03-18,wk flu hosp rate,cdf,7.25,1
50,2023-03-18,wk flu hosp rate,cdf,7.5,1
50,2023-03-18,wk flu hosp rate,cdf,7.75,1
50,2023-03-18,wk flu hosp rate,cdf,8,1
50,2023-03-18,wk flu hosp rate,cdf,8.25,1
50,2023-03-18,wk flu hosp rate,cdf,8.5,1
50,2023-03-18,wk flu hosp rate,cdf,8.75,1
50,2023-03-18,wk flu hosp rate,cdf,9,1
50,2023-03-18,wk flu hosp rate,cdf,9.25,1
50,2023-03-18,wk flu hosp rate,cdf,9.5,1
50,2023-03-18,wk flu hosp rate,cdf,9.75,1
50,2023-03-18,wk flu hosp rate,cdf,10,1
50,2023-03-18,wk flu hosp rate,cdf,10.25,1
50,2023-03-18,wk flu hosp rate,cdf,10.5,1
50,2023-03-18,wk flu hosp rate,cdf,10.75,1
50,2023-03-18,wk flu hosp rate,cdf,11,1
50,2023-03-18,wk flu hosp rate,cdf,11.25,1
50,2023-03-18,wk flu hosp rate,cdf,11.5,1
50,2023-03-18,wk flu hosp rate,cdf,11.75,1
50,2023-03-18,wk flu hosp rate,cdf,12,1
50,2023-03-18,wk flu hosp rate,cdf,12.25,1
50,2023-03-18,wk flu hosp rate,cdf,12.5,1
50,2023-03-18,wk flu hosp rate,cdf,12.75,1
50,2023-03-18,wk flu hosp rate,cdf,13,1
50,2023-03-18,wk flu hosp rate,cdf,13.25,1
50,2023-03-18,wk flu hosp rate,cdf,13.5,1
50,2023-03-18,wk flu hosp rate,cdf,13.75,1
50,2023-03-18,wk flu hosp rate,cdf,14,1
50,2023-03-18,wk flu hosp rate,cdf,14.25,1
50,2023-03-18,wk flu hosp rate,cdf,14.5,1
50,2023-03-18,wk flu hosp rate,cdf,14.75,1
50,2023-03-18,wk flu hosp rate,cdf,15,1
50,2023-03-18,wk flu hosp rate,cdf,15.25,1
50,2023-03-18,wk flu hosp rate,cdf,15.5,1
50,2023-03-18,wk flu hosp rate,cdf,15.75,1
50,2023-03-18,wk flu hosp rate,cdf,16,1
50,2023-03-18,wk flu hosp rate,cdf,16.25,1
50,2023-03-18,wk flu hosp rate,cdf,16.5,1
50,2023-03-18,wk flu hosp rate,cdf,16.75,1
50,2023-03-18,wk flu hosp rate,cdf,17,1
50,2023-03-18,wk flu hosp rate,cdf,17.25,1
50,2023-03-18,wk flu hosp rate,cdf,17.5,1
50,2023-03-18,wk flu hosp rate,cdf,17.75,1
50,2023-03-18,wk flu hosp rate,cdf,18,1
50,2023-03-18,wk flu hosp rate,cdf,18.25,1
50,2023-03-18,wk flu hosp rate,cdf,18.5,1
50,2023-03-18,wk flu hosp rate,cdf,18.75,1
50,2023-03-18,wk flu hosp rate,cdf,19,1
50,2023-03-18,wk flu hosp rate,cdf,19.25,1
50,2023-03-18,wk flu hosp rate,cdf,19.5,1
50,2023-03-18,wk flu hosp rate,cdf,19.75,1
50,2023-03-18,wk flu hosp rate,cdf,20,1
50,2023-03-18,wk flu hosp rate,cdf,20.25,1
50,2023-03-18,wk flu hosp rate,cdf,20.5,1
50,2023-03-18,wk flu hosp rate,cdf,20.75,1
50,2023-03-18,wk flu hosp rate,cdf,21,1
50,2023-03-18,wk flu hosp rate,cdf,21.25,1
50,2023-03-18,wk flu hosp rate,cdf,21.5,1
50,2023-03-18,wk flu hosp rate,cdf,21.75,1
50,2023-03-18,wk flu hosp rate,cdf,22,1
50,2023-03-18,wk flu hosp rate,cdf,22.25,1
50,2023-03-18,wk flu hosp rate,cdf,22.5,1
50,2023-03-18,wk flu hosp rate,cdf,22.75,1
50,2023-03-18,wk flu hosp rate,cdf,23,1
50,2023-03-18,wk flu hosp rate,cdf,23.25,1
50,2023-03-18,wk flu hosp rate,cdf,23.5,1
50,2023-03-18,wk flu hosp rate,cdf,23.75,1
50,2023-03-18,wk flu hosp rate,cdf,24,1
50,2023-03-18,wk flu hosp rate,cdf,24.25,1
50,2023-03-18,wk flu hosp rate,cdf,24.5,1
50,2023-03-18,wk flu hosp rate,cdf,24.75,1
50,2023-03-18,wk flu hosp rate,cdf,25,1
51,2023-03-18,wk flu hosp rate,cdf,0.25,0
51,2023-03-18,wk flu hosp rate,cdf,0.5,0
51,2023-03-18,wk flu hosp rate,cdf,0.75,1
51,2023-03-18,wk flu hosp rate,cdf,1,1
51,2023-03-18,wk flu hosp rate,cdf,1.25,1
51,2023-03-18,wk flu hosp rate,cdf,1.5,1
51,2023-03-18,wk flu hosp rate,cdf,1.75,1
51,2023-03-18,wk flu hosp rate,cdf,2,1
51,2023-03-18,wk flu hosp rate,cdf,2.25,1
51,2023-03-18,wk flu hosp rate,cdf,2.5,1
51,2023-03-18,wk flu hosp rate,cdf,2.75,1
51,2023-03-18,wk flu hosp rate,cdf,3,1
51,2023-03-18,wk flu hosp rate,cdf,3.25,1
51,2023-03-18,wk flu hosp rate,cdf,3.5,1
51,2023-03-18,wk flu hosp rate,cdf,3.75,1
51,2023-03-18,wk flu hosp rate,cdf,4,1
51,2023-03-18,wk flu hosp rate,cdf,4.25,1
51,2023-03-18,wk flu hosp rate,cdf,4.5,1
51,2023-03-18,wk flu hosp rate,cdf,4.75,1
51,2023-03-18,wk flu hosp rate,cdf,5,1
51,2023-03-18,wk flu hosp rate,cdf,5.25,1
51,2023-03-18,wk flu hosp rate,cdf,5.5,1
51,2023-03-18,wk flu hosp rate,cdf,5.75,1
51,2023-03-18,wk flu hosp rate,cdf,6,1
51,2023-03-18,wk flu hosp rate,cdf,6.25,1
51,2023-03-18,wk flu hosp rate,cdf,6.5,1
51,2023-03-18,wk flu hosp rate,cdf,6.75,1
51,2023-03-18,wk flu hosp rate,cdf,7,1
51,2023-03-18,wk flu hosp rate,cdf,7.25,1
51,2023-03-18,wk flu hosp rate,cdf,7.5,1
51,2023-03-18,wk flu hosp rate,cdf,7.75,1
51,2023-03-18,wk flu hosp rate,cdf,8,1
51,2023-03-18,wk flu hosp rate,cdf,8.25,1
51,2023-03-18,wk flu hosp rate,cdf,8.5,1
51,2023-03-18,wk flu hosp rate,cdf,8.75,1
51,2023-03-18,wk flu hosp rate,cdf,9,1
51,2023-03-18,wk flu hosp rate,cdf,9.25,1
51,2023-03-18,wk flu hosp rate,cdf,9.5,1
51,2023-03-18,wk flu hosp rate,cdf,9.75,1
51,2023-03-18,wk flu hosp rate,cdf,10,1
51,2023-03-18,wk flu hosp rate,cdf,10.25,1
51,2023-03-18,wk flu hosp rate,cdf,10.5,1
51,2023-03-18,wk flu hosp rate,cdf,10.75,1
51,2023-03-18,wk flu hosp rate,cdf,11,1
51,2023-03-18,wk flu hosp rate,cdf,11.25,1
51,2023-03-18,wk flu hosp rate,cdf,11.5,1
51,2023-03-18,wk flu hosp rate,cdf,11.75,1
51,2023-03-18,wk flu hosp rate,cdf,12,1
51,2023-03-18,wk flu hosp rate,cdf,12.25,1
51,2023-03-18,wk flu hosp rate,cdf,12.5,1
51,2023-03-18,wk flu hosp rate,cdf,12.75,1
51,2023-03-18,wk flu hosp rate,cdf,13,1
51,2023-03-18,wk flu hosp rate,cdf,13.25,1
51,2023-03-18,wk flu hosp rate,cdf,13.5,1
51,2023-03-18,wk flu hosp rate,cdf,13.75,1
51,2023-03-18,wk flu hosp rate,cdf,14,1
51,2023-03-18,wk flu hosp rate,cdf,14.25,1
51,2023-03-18,wk flu hosp rate,cdf,14.5,1
51,2023-03-18,wk flu hosp rate,cdf,14.75,1
51,2023-03-18,wk flu hosp rate,cdf,15,1
51,2023-03-18,wk flu hosp rate,cdf,15.25,1
51,2023-03-18,wk flu hosp rate,cdf,15.5,1
51,2023-03-18,wk flu hosp rate,cdf,15.75,1
51,2023-03-18,wk flu hosp rate,cdf,16,1
51,2023-03-18,wk flu hosp rate,cdf,16.25,1
51,2023-03-18,wk flu hosp rate,cdf,16.5,1
51,2023-03-18,wk flu hosp rate,cdf,16.75,1
51,2023-03-18,wk flu hosp rate,cdf,17,1
51,2023-03-18,wk flu hosp rate,cdf,17.25,1
51,2023-03-18,wk flu hosp rate,cdf,17.5,1
51,2023-03-18,wk flu hosp rate,cdf,17.75,1
51,2023-03-18,wk flu hosp rate,cdf,18,1
51,2023-03-18,wk flu hosp rate,cdf,18.25,1
51,2023-03-18,wk flu hosp rate,cdf,18.5,1
51,2023-03-18,wk flu hosp rate,cdf,18.75,1
51,2023-03-18,wk flu hosp rate,cdf,19,1
51,2023-03-18,wk flu hosp rate,cdf,19.25,1
51,2023-03-18,wk flu hosp rate,cdf,19.5,1
51,2023-03-18,wk flu hosp rate,cdf,19.75,1
51,2023-03-18,wk flu hosp rate,cdf,20,1
51,2023-03-18,wk flu hosp rate,cdf,20.25,1
51,2023-03-18,wk flu hosp rate,cdf,20.5,1
51,2023-03-18,wk flu hosp rate,cdf,20.75,1
51,2023-03-18,wk flu hosp rate,cdf,21,1
51,2023-03-18,wk flu hosp rate,cdf,21.25,1
51,2023-03-18,wk flu hosp rate,cdf,21.5,1
51,2023-03-18,wk flu hosp rate,cdf,21.75,1
51,2023-03-18,wk flu hosp rate,cdf,22,1
51,2023-03-18,wk flu hosp rate,cdf,22.25,1
51,2023-03-18,wk flu hosp rate,cdf,22.5,1
51,2023-03-18,wk flu hosp rate,cdf,22.75,1
51,2023-03-18,wk flu hosp rate,cdf,23,1
51,2023-03-18,wk flu hosp rate,cdf,23.25,1
51,2023-03-18,wk flu hosp rate,cdf,23.5,1
51,2023-03-18,wk flu hosp rate,cdf,23.75,1
51,2023-03-18,wk flu hosp rate,cdf,24,1
51,2023-03-18,wk flu hosp rate,cdf,24.25,1
51,2023-03-18,wk flu hosp rate,cdf,24.5,1
51,2023-03-18,wk flu hosp rate,cdf,24.75,1
51,2023-03-18,wk flu hosp rate,cdf,25,1
53,2023-03-18,wk flu hosp rate,cdf,0.25,0
53,2023-03-18,wk flu hosp rate,cdf,0.5,1
53,2023-03-18,wk flu hosp rate,cdf,0.75,1
53,2023-03-18,wk flu hosp rate,cdf,1,1
53,2023-03-18,wk flu hosp rate,cdf,1.25,1
53,2023-03-18,wk flu hosp rate,cdf,1.5,1
53,2023-03-18,wk flu hosp rate,cdf,1.75,1
53,2023-03-18,wk flu hosp rate,cdf,2,1
53,2023-03-18,wk flu hosp rate,cdf,2.25,1
53,2023-03-18,wk flu hosp rate,cdf,2.5,1
53,2023-03-18,wk flu hosp rate,cdf,2.75,1
53,2023-03-18,wk flu hosp rate,cdf,3,1
53,2023-03-18,wk flu hosp rate,cdf,3.25,1
53,2023-03-18,wk flu hosp rate,cdf,3.5,1
53,2023-03-18,wk flu hosp rate,cdf,3.75,1
53,2023-03-18,wk flu hosp rate,cdf,4,1
53,2023-03-18,wk flu hosp rate,cdf,4.25,1
53,2023-03-18,wk flu hosp rate,cdf,4.5,1
53,2023-03-18,wk flu hosp rate,cdf,4.75,1
53,2023-03-18,wk flu hosp rate,cdf,5,1
53,2023-03-18,wk flu hosp rate,cdf,5.25,1
53,2023-03-18,wk flu hosp rate,cdf,5.5,1
53,2023-03-18,wk flu hosp rate,cdf,5.75,1
53,2023-03-18,wk flu hosp rate,cdf,6,1
53,2023-03-18,wk flu hosp rate,cdf,6.25,1
53,2023-03-18,wk flu hosp rate,cdf,6.5,1
53,2023-03-18,wk flu hosp rate,cdf,6.75,1
53,2023-03-18,wk flu hosp rate,cdf,7,1
53,2023-03-18,wk flu hosp rate,cdf,7.25,1
53,2023-03-18,wk flu hosp rate,cdf,7.5,1
53,2023-03-18,wk flu hosp rate,cdf,7.75,1
53,2023-03-18,wk flu hosp rate,cdf,8,1
53,2023-03-18,wk flu hosp rate,cdf,8.25,1
53,2023-03-18,wk flu hosp rate,cdf,8.5,1
53,2023-03-18,wk flu hosp rate,cdf,8.75,1
53,2023-03-18,wk flu hosp rate,cdf,9,1
53,2023-03-18,wk flu hosp rate,cdf,9.25,1
53,2023-03-18,wk flu hosp rate,cdf,9.5,1
53,2023-03-18,wk flu hosp rate,cdf,9.75,1
53,2023-03-18,wk flu hosp rate,cdf,10,1
53,2023-03-18,wk flu hosp rate,cdf,10.25,1
53,2023-03-18,wk flu hosp rate,cdf,10.5,1
53,2023-03-18,wk flu hosp rate,cdf,10.75,1
53,2023-03-18,wk flu hosp rate,cdf,11,1
53,2023-03-18,wk flu hosp rate,cdf,11.25,1
53,2023-03-18,wk flu hosp rate,cdf,11.5,1
53,2023-03-18,wk flu hosp rate,cdf,11.75,1
53,2023-03-18,wk flu hosp rate,cdf,12,1
53,2023-03-18,wk flu hosp rate,cdf,12.25,1
53,2023-03-18,wk flu hosp rate,cdf,12.5,1
53,2023-03-18,wk flu hosp rate,cdf,12.75,1
53,2023-03-18,wk flu hosp rate,cdf,13,1
53,2023-03-18,wk flu hosp rate,cdf,13.25,1
53,2023-03-18,wk flu hosp rate,cdf,13.5,1
53,2023-03-18,wk flu hosp rate,cdf,13.75,1
53,2023-03-18,wk flu hosp rate,cdf,14,1
53,2023-03-18,wk flu hosp rate,cdf,14.25,1
53,2023-03-18,wk flu hosp rate,cdf,14.5,1
53,2023-03-18,wk flu hosp rate,cdf,14.75,1
53,2023-03-18,wk flu hosp rate,cdf,15,1
53,2023-03-18,wk flu hosp rate,cdf,15.25,1
53,2023-03-18,wk flu hosp rate,cdf,15.5,1
53,2023-03-18,wk flu hosp rate,cdf,15.75,1
53,2023-03-18,wk flu hosp rate,cdf,16,1
53,2023-03-18,wk flu hosp rate,cdf,16.25,1
53,2023-03-18,wk flu hosp rate,cdf,16.5,1
53,2023-03-18,wk flu hosp rate,cdf,16.75,1
53,2023-03-18,wk flu hosp rate,cdf,17,1
53,2023-03-18,wk flu hosp rate,cdf,17.25,1
53,2023-03-18,wk flu hosp rate,cdf,17.5,1
53,2023-03-18,wk flu hosp rate,cdf,17.75,1
53,2023-03-18,wk flu hosp rate,cdf,18,1
53,2023-03-18,wk flu hosp rate,cdf,18.25,1
53,2023-03-18,wk flu hosp rate,cdf,18.5,1
53,2023-03-18,wk flu hosp rate,cdf,18.75,1
53,2023-03-18,wk flu hosp rate,cdf,19,1
53,2023-03-18,wk flu hosp rate,cdf,19.25,1
53,2023-03-18,wk flu hosp rate,cdf,19.5,1
53,2023-03-18,wk flu hosp rate,cdf,19.75,1
53,2023-03-18,wk flu hosp rate,cdf,20,1
53,2023-03-18,wk flu hosp rate,cdf,20.25,1
53,2023-03-18,wk flu hosp rate,cdf,20.5,1
53,2023-03-18,wk flu hosp rate,cdf,20.75,1
53,2023-03-18,wk flu hosp rate,cdf,21,1
53,2023-03-18,wk flu hosp rate,cdf,21.25,1
53,2023-03-18,wk flu hosp rate,cdf,21.5,1
53,2023-03-18,wk flu hosp rate,cdf,21.75,1
53,2023-03-18,wk flu hosp rate,cdf,22,1
53,2023-03-18,wk flu hosp rate,cdf,22.25,1
53,2023-03-18,wk flu hosp rate,cdf,22.5,1
53,2023-03-18,wk flu hosp rate,cdf,22.75,1
53,2023-03-18,wk flu hosp rate,cdf,23,1
53,2023-03-18,wk flu hosp rate,cdf,23.25,1
53,2023-03-18,wk flu hosp rate,cdf,23.5,1
53,2023-03-18,wk flu hosp rate,cdf,23.75,1
53,2023-03-18,wk flu hosp rate,cdf,24,1
53,2023-03-18,wk flu hosp rate,cdf,24.25,1
53,2023-03-18,wk flu hosp rate,cdf,24.5,1
53,2023-03-18,wk flu hosp rate,cdf,24.75,1
53,2023-03-18,wk flu hosp rate,cdf,25,1
54,2023-03-18,wk flu hosp rate,cdf,0.25,0
54,2023-03-18,wk flu hosp rate,cdf,0.5,0
54,2023-03-18,wk flu hosp rate,cdf,0.75,1
54,2023-03-18,wk flu hosp rate,cdf,1,1
54,2023-03-18,wk flu hosp rate,cdf,1.25,1
54,2023-03-18,wk flu hosp rate,cdf,1.5,1
54,2023-03-18,wk flu hosp rate,cdf,1.75,1
54,2023-03-18,wk flu hosp rate,cdf,2,1
54,2023-03-18,wk flu hosp rate,cdf,2.25,1
54,2023-03-18,wk flu hosp rate,cdf,2.5,1
54,2023-03-18,wk flu hosp rate,cdf,2.75,1
54,2023-03-18,wk flu hosp rate,cdf,3,1
54,2023-03-18,wk flu hosp rate,cdf,3.25,1
54,2023-03-18,wk flu hosp rate,cdf,3.5,1
54,2023-03-18,wk flu hosp rate,cdf,3.75,1
54,2023-03-18,wk flu hosp rate,cdf,4,1
54,2023-03-18,wk flu hosp rate,cdf,4.25,1
54,2023-03-18,wk flu hosp rate,cdf,4.5,1
54,2023-03-18,wk flu hosp rate,cdf,4.75,1
54,2023-03-18,wk flu hosp rate,cdf,5,1
54,2023-03-18,wk flu hosp rate,cdf,5.25,1
54,2023-03-18,wk flu hosp rate,cdf,5.5,1
54,2023-03-18,wk flu hosp rate,cdf,5.75,1
54,2023-03-18,wk flu hosp rate,cdf,6,1
54,2023-03-18,wk flu hosp rate,cdf,6.25,1
54,2023-03-18,wk flu hosp rate,cdf,6.5,1
54,2023-03-18,wk flu hosp rate,cdf,6.75,1
54,2023-03-18,wk flu hosp rate,cdf,7,1
54,2023-03-18,wk flu hosp rate,cdf,7.25,1
54,2023-03-18,wk flu hosp rate,cdf,7.5,1
54,2023-03-18,wk flu hosp rate,cdf,7.75,1
54,2023-03-18,wk flu hosp rate,cdf,8,1
54,2023-03-18,wk flu hosp rate,cdf,8.25,1
54,2023-03-18,wk flu hosp rate,cdf,8.5,1
54,2023-03-18,wk flu hosp rate,cdf,8.75,1
54,2023-03-18,wk flu hosp rate,cdf,9,1
54,2023-03-18,wk flu hosp rate,cdf,9.25,1
54,2023-03-18,wk flu hosp rate,cdf,9.5,1
54,2023-03-18,wk flu hosp rate,cdf,9.75,1
54,2023-03-18,wk flu hosp rate,cdf,10,1
54,2023-03-18,wk flu hosp rate,cdf,10.25,1
54,2023-03-18,wk flu hosp rate,cdf,10.5,1
54,2023-03-18,wk flu hosp rate,cdf,10.75,1
54,2023-03-18,wk flu hosp rate,cdf,11,1
54,2023-03-18,wk flu hosp rate,cdf,11.25,1
54,2023-03-18,wk flu hosp rate,cdf,11.5,1
54,2023-03-18,wk flu hosp rate,cdf,11.75,1
54,2023-03-18,wk flu hosp rate,cdf,12,1
54,2023-03-18,wk flu hosp rate,cdf,12.25,1
54,2023-03-18,wk flu hosp rate,cdf,12.5,1
